ppm,exposure_time_min,replicate,R,G,B,H,S,V,L,a,b,DeltaE,risk_category
5.6,180,4,50.28,61.2,52.48,66.045,45.5175,61.199999999999996,63.0,121.0,132.0,86.68,Moderate Risk
5.6,240,1,47.89,60.88,49.27,63.185,54.417,60.8685,61.0,120.0,133.0,88.46,Moderate Risk
5.6,240,2,51.64,64.19,51.57,59.835,50.158500000000004,64.1835,65.0,120.0,134.0,84.55,Moderate Risk
5.6,240,3,49.18,62.52,48.68,58.91,56.457,62.526,63.0,120.0,135.0,86.54,Moderate Risk
5.6,240,4,51.12,63.16,48.89,55.31,57.604499999999994,63.1635,64.0,120.0,136.0,85.6,Moderate Risk
5.6,300,1,48.21,62.01,43.86,52.81,74.63850000000001,62.016,62.0,118.0,138.0,87.34,Moderate Risk
5.6,300,2,53.18,62.68,49.09,50.96,55.284,62.678999999999995,64.0,122.0,135.0,85.96,Moderate Risk
5.6,300,3,49.74,61.13,50.09,60.905,47.481,61.1235,62.0,120.0,133.0,87.48,Moderate Risk
5.6,300,4,53.16,62.43,46.89,47.895,63.469500000000004,62.424,64.0,120.0,137.0,85.66,Moderate Risk
5.6,360,1,54.09,60.53,51.1,50.505,39.729,60.537,63.0,123.0,133.0,87.1,Moderate Risk
5.6,360,2,51.29,63.72,50.26,57.695,53.856,63.724500000000006,64.0,121.0,134.0,85.73,Moderate Risk
5.6,360,3,52.38,62.99,49.34,53.325,55.233,62.985,64.0,120.0,135.0,85.56,Moderate Risk
5.6,360,4,51.83,65.45,45.41,50.39,78.081,65.4585,66.0,117.0,138.0,83.24,Moderate Risk
5.6,480,1,50.38,59.64,48.58,55.11,47.277,59.6445,61.0,121.0,134.0,88.67,Moderate Risk
5.6,480,2,50.04,57.85,46.63,50.86,49.47,57.8595,58.0,123.0,134.0,92.01,Moderate Risk
5.6,480,3,52.2,59.12,46.66,46.65,53.754,59.109,61.0,122.0,135.0,88.89,Moderate Risk
5.6,480,4,52.9,61.25,43.98,44.515,71.91,61.251,62.0,120.0,138.0,87.68,Moderate Risk
5.7,0,1,90.8,150.78,129.66,79.435,101.439,150.78150000000002,147.0,103.0,133.0,1.73,Moderate Risk
5.7,0,2,89.46,150.87,132.81,81.175,103.8105,150.8835,147.0,104.0,131.0,1.41,Moderate Risk
5.7,0,3,88.86,150.38,133.14,81.595,104.32050000000001,150.3735,147.0,104.0,131.0,1.41,Moderate Risk
5.7,0,4,88.37,146.36,131.67,82.4,101.031,146.36999999999998,144.0,105.0,130.0,4.58,Moderate Risk
5.7,1,1,83.33,124.01,106.65,77.2,83.64,124.0065,124.0,109.0,133.0,24.54,Moderate Risk
5.7,1,2,79.33,120.92,108.19,80.82,87.72,120.921,120.0,111.0,130.0,28.93,Moderate Risk
5.7,1,3,79.39,124.6,108.35,79.22,92.5395,124.59299999999999,124.0,109.0,132.0,24.52,Moderate Risk
5.7,1,4,78.28,122.49,106.59,79.21,92.0295,122.4765,122.0,109.0,132.0,26.48,Moderate Risk
5.7,2,1,74.02,113.22,94.33,75.545,88.3065,113.22,113.0,110.0,134.0,35.57,Moderate Risk
5.7,2,2,75.68,111.88,95.59,76.5,82.518,111.894,112.0,112.0,133.0,36.89,Moderate Risk
5.7,2,3,74.37,111.39,95.34,76.995,84.73649999999999,111.384,112.0,111.0,133.0,36.69,Moderate Risk
5.7,2,4,76.07,111.16,98.16,78.885,80.478,111.1545,112.0,112.0,131.0,36.89,Moderate Risk
5.7,5,1,65.37,93.87,79.65,75.03,77.41799999999999,93.8655,94.0,114.0,133.0,54.93,Moderate Risk
5.7,5,2,65.45,96.15,81.14,75.335,81.4215,96.1605,97.0,113.0,133.0,51.8,Moderate Risk
5.7,5,3,64.66,97.89,79.38,73.29,86.5725,97.89450000000001,97.0,112.0,134.0,51.66,Moderate Risk
5.7,5,4,69.2,97.74,76.42,67.585,74.46,97.74149999999999,98.0,113.0,137.0,51.05,Moderate Risk
5.7,10,1,60.7,87.45,70.24,70.695,78.00450000000001,87.4395,88.0,114.0,135.0,60.9,Moderate Risk
5.7,10,2,62.66,86.12,73.18,73.445,69.46199999999999,86.1135,88.0,116.0,133.0,61.2,Moderate Risk
5.7,10,3,64.39,83.01,70.97,70.59,57.221999999999994,83.0025,85.0,118.0,133.0,64.54,Moderate Risk
5.7,10,4,62.31,84.55,67.17,66.56,67.0905,84.558,86.0,115.0,135.0,63.04,Moderate Risk
5.7,15,1,57.8,82.89,66.32,70.18,77.163,82.875,83.0,115.0,134.0,65.95,Moderate Risk
5.7,15,2,57.92,82.17,68.22,72.74,75.25049999999999,82.161,83.0,115.0,133.0,65.93,Moderate Risk
5.7,15,3,58.34,82.69,66.77,70.385,75.0975,82.6965,83.0,115.0,134.0,65.95,Moderate Risk
5.7,15,4,59.67,78.59,64.25,67.27,61.3785,78.591,80.0,118.0,134.0,69.46,Moderate Risk
5.7,30,1,58.45,69.15,61.04,67.26,39.422999999999995,69.156,72.0,122.0,131.0,78.11,Moderate Risk
5.7,30,2,58.38,73.16,57.94,59.135,53.04,73.1595,75.0,118.0,136.0,74.44,Moderate Risk
5.7,30,3,54.76,70.82,58.69,67.35,57.834,70.8135,72.0,118.0,133.0,77.29,Moderate Risk
5.7,30,4,56.71,76.45,59.5,64.235,65.841,76.449,77.0,116.0,136.0,72.12,Moderate Risk
5.7,45,1,54.23,67.0,57.76,68.295,48.602999999999994,66.9885,68.0,121.0,132.0,81.79,Moderate Risk
5.7,45,2,56.29,67.45,61.33,73.535,42.2025,67.4475,70.0,122.0,130.0,80.07,Moderate Risk
5.7,45,3,56.58,75.29,56.69,60.17,63.3675,75.3015,76.0,116.0,137.0,73.16,Moderate Risk
5.7,45,4,58.17,72.76,58.51,60.7,51.127500000000005,72.7515,74.0,119.0,135.0,75.56,Moderate Risk
5.7,60,1,54.98,66.1,58.03,68.225,42.891,66.09599999999999,68.0,121.0,131.0,81.79,Moderate Risk
5.7,60,2,52.91,71.48,52.79,59.81,66.65700000000001,71.4765,72.0,116.0,137.0,77.1,Moderate Risk
5.7,60,3,54.35,68.75,52.73,56.965,59.4405,68.748,69.0,119.0,136.0,80.51,Moderate Risk
5.7,60,4,55.26,72.19,57.7,64.32,59.7975,72.1905,73.0,118.0,135.0,76.35,Moderate Risk
5.7,90,1,55.03,65.65,51.97,53.285,53.142,65.637,67.0,120.0,135.0,82.62,Moderate Risk
5.7,90,2,51.98,65.45,54.9,66.5,52.479,65.4585,66.0,120.0,133.0,83.55,Moderate Risk
5.7,90,3,55.75,64.75,51.66,50.615,51.561,64.7445,66.0,121.0,135.0,83.8,Moderate Risk
5.7,90,4,53.19,67.99,51.99,57.745,60.027,67.983,69.0,119.0,136.0,80.51,Moderate Risk
5.7,120,1,52.54,67.34,48.06,53.03,73.0065,67.3455,68.0,118.0,138.0,81.44,Moderate Risk
5.7,120,2,51.53,61.99,50.43,57.15,47.5575,61.990500000000004,63.0,122.0,134.0,86.91,Moderate Risk
5.7,120,3,55.9,63.89,51.53,49.39,49.3425,63.8775,65.0,122.0,134.0,84.95,Moderate Risk
5.7,120,4,53.38,69.43,51.73,57.21,64.9995,69.4365,70.0,118.0,137.0,79.4,Moderate Risk
5.7,180,1,48.23,62.22,50.27,64.38,57.324,62.22,63.0,119.0,133.0,86.32,Moderate Risk
5.7,180,2,53.13,61.3,50.24,52.16,46.027499999999996,61.302,63.0,123.0,134.0,87.12,Moderate Risk
5.7,180,3,52.13,65.01,54.76,66.135,50.541,64.9995,67.0,120.0,133.0,82.57,Moderate Risk
5.7,180,4,49.87,63.68,49.42,59.05,57.120000000000005,63.673500000000004,64.0,119.0,135.0,85.38,Moderate Risk
5.7,240,1,49.4,63.31,46.92,55.46,65.994,63.3165,64.0,118.0,137.0,85.31,Moderate Risk
5.7,240,2,52.56,61.13,47.85,49.355,55.386,61.1235,63.0,121.0,135.0,86.74,Moderate Risk
5.7,240,3,51.55,62.61,49.83,55.955,52.045500000000004,62.6025,63.0,120.0,134.0,86.52,Moderate Risk
5.7,240,4,50.69,61.96,44.26,49.095,72.8535,61.964999999999996,62.0,120.0,137.0,87.62,Moderate Risk
5.7,300,1,49.29,59.46,44.39,50.25,64.6425,59.466,60.0,121.0,136.0,89.72,Moderate Risk
5.7,300,2,47.3,63.69,46.8,59.11,67.626,63.699,63.0,117.0,136.0,86.08,Moderate Risk
5.7,300,3,50.65,63.1,46.18,52.075,68.3655,63.1125,64.0,119.0,137.0,85.48,Moderate Risk
5.7,300,4,50.49,62.94,47.59,54.32,62.194500000000005,62.934,63.0,120.0,136.0,86.59,Moderate Risk
5.7,360,1,51.71,60.72,49.48,54.045,47.2005,60.7155,62.0,122.0,134.0,87.89,Moderate Risk
5.7,360,2,51.99,58.77,48.37,49.555,45.1095,58.7775,60.0,123.0,133.0,90.03,Moderate Risk
5.7,360,3,51.86,62.0,47.19,50.54,60.9195,61.990500000000004,63.0,120.0,135.0,86.54,Moderate Risk
5.7,360,4,50.71,60.34,47.26,52.09,55.2585,60.333,61.0,121.0,135.0,88.7,Moderate Risk
5.7,480,1,49.52,63.88,45.27,53.145,74.2815,63.8775,64.0,118.0,137.0,85.31,Moderate Risk
5.7,480,2,45.81,62.43,45.91,60.175,67.8555,62.424,62.0,118.0,136.0,87.22,Moderate Risk
5.7,480,3,51.56,62.0,47.64,51.82,59.032500000000006,61.990500000000004,63.0,120.0,135.0,86.54,Moderate Risk
5.7,480,4,54.02,57.46,48.72,41.805,38.785500000000006,57.4515,60.0,124.0,133.0,90.25,Moderate Risk
5.8,0,1,92.05,152.73,131.31,79.41,101.3115,152.745,149.0,104.0,133.0,1.41,Moderate Risk
5.8,0,2,92.95,152.09,129.67,78.63,99.1695,152.08200000000002,149.0,103.0,134.0,2.45,Moderate Risk
5.8,0,3,89.95,151.53,133.58,81.255,103.63199999999999,151.521,148.0,104.0,131.0,1.0,Moderate Risk
5.8,0,4,94.4,153.21,132.51,79.44,97.869,153.204,150.0,104.0,133.0,2.24,Moderate Risk
5.8,1,1,77.07,126.92,105.17,76.915,100.164,126.9135,125.0,106.0,134.0,23.17,Moderate Risk
5.8,1,2,80.45,122.11,104.71,77.465,87.006,122.1195,122.0,109.0,133.0,26.5,Moderate Risk
5.8,1,3,80.28,120.62,107.37,80.145,85.27199999999999,120.615,120.0,111.0,131.0,28.88,Moderate Risk
5.8,1,4,76.47,123.85,102.54,76.51,97.563,123.85350000000001,122.0,107.0,135.0,26.34,Moderate Risk
5.8,2,1,70.37,112.43,91.57,75.12,95.3955,112.4295,112.0,108.0,135.0,36.35,Moderate Risk
5.8,2,2,72.71,111.54,98.23,79.71,88.791,111.537,112.0,111.0,131.0,36.69,Moderate Risk
5.8,2,3,74.51,112.08,95.34,76.635,85.476,112.0725,112.0,111.0,133.0,36.69,Moderate Risk
5.8,2,4,73.22,112.01,93.3,75.53,88.3065,112.0215,112.0,110.0,134.0,36.55,Moderate Risk
5.8,5,1,69.92,92.92,78.35,70.99,63.138,92.922,94.0,116.0,133.0,55.33,Moderate Risk
5.8,5,2,63.87,93.88,80.27,76.395,81.498,93.8655,94.0,114.0,132.0,54.92,Moderate Risk
5.8,5,3,67.58,92.53,79.2,73.975,68.748,92.5395,94.0,115.0,132.0,55.11,Moderate Risk
5.8,5,4,63.61,94.17,78.83,74.94,82.7475,94.17150000000001,95.0,113.0,134.0,53.8,Moderate Risk
5.8,10,1,60.35,83.96,68.61,70.495,71.7315,83.97149999999999,84.0,116.0,134.0,65.15,Moderate Risk
5.8,10,2,59.61,84.45,73.67,76.98,74.99549999999999,84.456,85.0,116.0,131.0,64.14,Moderate Risk
5.8,10,3,59.87,89.0,75.41,76.0,83.4615,88.99499999999999,90.0,114.0,132.0,58.86,Moderate Risk
5.8,10,4,61.2,86.31,70.18,70.73,74.205,86.31750000000001,87.0,115.0,134.0,62.02,Moderate Risk
5.8,15,1,59.37,80.8,70.84,76.06,67.6515,80.8095,82.0,117.0,131.0,67.28,Moderate Risk
5.8,15,2,61.3,82.99,66.57,67.28,66.63149999999999,83.0025,83.0,116.0,135.0,66.17,Moderate Risk
5.8,15,3,61.38,76.07,66.22,69.89,49.2405,76.0665,78.0,120.0,132.0,71.81,Moderate Risk
5.8,15,4,59.26,78.93,65.91,70.14,63.546,78.9225,80.0,117.0,133.0,69.24,Moderate Risk
5.8,30,1,55.57,74.32,60.78,68.33,64.31099999999999,74.307,75.0,117.0,134.0,74.18,Moderate Risk
5.8,30,2,57.3,72.98,59.8,64.78,54.7995,72.98100000000001,74.0,119.0,134.0,75.53,Moderate Risk
5.8,30,3,58.36,73.49,60.22,63.685,52.479,73.491,75.0,119.0,134.0,74.55,Moderate Risk
5.8,30,4,56.36,70.53,59.0,65.595,51.255,70.533,72.0,120.0,134.0,77.69,Moderate Risk
5.8,45,1,52.8,71.81,57.37,67.2,67.49849999999999,71.808,72.0,117.0,134.0,77.13,Moderate Risk
5.8,45,2,55.93,68.93,57.01,62.495,48.118500000000004,68.92649999999999,70.0,120.0,133.0,79.63,Moderate Risk
5.8,45,3,57.17,69.66,56.03,57.475,49.9035,69.666,71.0,120.0,134.0,78.67,Moderate Risk
5.8,45,4,53.76,70.5,58.13,67.83,60.588,70.50750000000001,71.0,118.0,133.0,78.27,Moderate Risk
5.8,60,1,53.04,66.58,59.07,73.35,51.867,66.5805,68.0,121.0,131.0,81.79,Moderate Risk
5.8,60,2,55.81,67.32,56.52,61.835,43.579499999999996,67.32000000000001,69.0,120.0,133.0,80.61,Moderate Risk
5.8,60,3,57.09,67.89,54.5,54.18,50.285999999999994,67.881,69.0,121.0,134.0,80.83,Moderate Risk
5.8,60,4,55.32,65.98,53.81,56.265,47.022000000000006,65.96849999999999,67.0,121.0,134.0,82.79,Moderate Risk
5.8,90,1,51.74,67.11,56.69,69.665,58.395,67.116,69.0,119.0,133.0,80.42,Moderate Risk
5.8,90,2,55.65,66.6,51.72,52.08,56.967,66.606,68.0,120.0,136.0,81.68,Moderate Risk
5.8,90,3,53.25,63.98,51.91,56.665,48.092999999999996,63.9795,65.0,121.0,134.0,84.75,Moderate Risk
5.8,90,4,51.74,64.43,51.3,58.985,51.969,64.43849999999999,65.0,120.0,134.0,84.55,Moderate Risk
5.8,120,1,52.38,64.2,50.97,56.805,52.5555,64.209,66.0,119.0,135.0,83.41,Moderate Risk
5.8,120,2,52.57,65.71,48.95,53.52,65.0505,65.7135,66.0,119.0,137.0,83.51,Moderate Risk
5.8,120,3,53.83,65.84,51.74,55.545,54.5955,65.841,67.0,120.0,135.0,82.62,Moderate Risk
5.8,120,4,53.99,67.66,48.22,51.095,73.2615,67.6515,68.0,118.0,138.0,81.44,Moderate Risk
5.8,180,1,50.77,64.89,46.45,52.985,72.44550000000001,64.89750000000001,65.0,118.0,137.0,84.32,Moderate Risk
5.8,180,2,52.12,61.08,48.43,51.24,52.810500000000005,61.0725,63.0,122.0,135.0,86.94,Moderate Risk
5.8,180,3,52.52,62.52,50.38,54.72,49.521,62.526,64.0,121.0,134.0,85.73,Moderate Risk
5.8,180,4,54.33,63.14,49.28,49.07,55.972500000000004,63.138,65.0,121.0,135.0,84.78,Moderate Risk
5.8,240,1,48.87,57.18,49.2,61.205,37.051500000000004,57.171,58.0,122.0,132.0,91.78,Moderate Risk
5.8,240,2,50.43,62.71,46.96,53.395,64.0305,62.7045,63.0,120.0,136.0,86.59,Moderate Risk
5.8,240,3,53.75,63.47,50.84,53.09,50.745000000000005,63.469500000000004,65.0,121.0,135.0,84.78,Moderate Risk
5.8,240,4,50.54,60.37,47.59,53.06,53.9835,60.3585,61.0,121.0,135.0,88.7,Moderate Risk
5.8,300,1,50.71,61.07,45.21,49.61,66.2235,61.0725,62.0,120.0,136.0,87.57,Moderate Risk
5.8,300,2,49.25,59.77,51.74,67.1,44.879999999999995,59.772,61.0,122.0,132.0,88.84,Moderate Risk
5.8,300,3,48.67,61.81,51.5,66.45,54.213,61.812,62.0,120.0,132.0,87.48,Moderate Risk
5.8,300,4,50.68,57.58,48.11,51.85,41.973,57.579,59.0,123.0,133.0,91.01,Moderate Risk
5.8,360,1,49.13,57.98,47.83,56.145,44.6505,57.986999999999995,58.0,123.0,133.0,91.99,Moderate Risk
5.8,360,2,49.02,59.19,48.72,59.13,45.1095,59.1855,60.0,121.0,133.0,89.63,Moderate Risk
5.8,360,3,53.03,59.57,46.92,45.5,54.1875,59.568,61.0,123.0,135.0,89.1,Moderate Risk
5.8,360,4,49.75,61.4,46.67,53.73,61.149,61.403999999999996,62.0,120.0,136.0,87.57,Moderate Risk
5.8,480,1,54.1,58.34,47.46,41.68,47.5575,58.344,61.0,124.0,134.0,89.29,Moderate Risk
5.8,480,2,50.94,62.97,49.35,56.505,55.182,62.985,63.0,120.0,134.0,86.52,Moderate Risk
5.8,480,3,48.42,59.36,45.86,54.305,57.986999999999995,59.364000000000004,60.0,121.0,135.0,89.68,Moderate Risk
5.8,480,4,45.07,59.92,48.28,66.475,63.1635,59.925,59.0,120.0,133.0,90.43,Moderate Risk
5.9,0,1,92.74,149.57,133.19,81.35,96.8745,149.583,147.0,105.0,131.0,1.73,Moderate Risk
5.9,0,2,90.25,154.97,137.68,81.985,106.48800000000001,154.9635,151.0,103.0,131.0,3.32,Moderate Risk
5.9,0,3,91.93,153.55,130.96,79.005,102.33149999999999,153.56099999999998,150.0,102.0,134.0,3.46,Moderate Risk
5.9,0,4,90.59,149.88,132.26,81.08,100.878,149.889,147.0,105.0,131.0,1.73,Moderate Risk
5.9,1,1,82.47,125.04,105.87,76.49,86.80199999999999,125.0265,125.0,109.0,134.0,23.62,Moderate Risk
5.9,1,2,79.53,125.02,106.24,77.615,92.7945,125.0265,124.0,108.0,133.0,24.35,Moderate Risk
5.9,1,3,80.21,119.56,106.19,79.81,83.9205,119.56949999999999,120.0,111.0,131.0,28.88,Moderate Risk
5.9,1,4,80.81,126.31,104.76,75.79,91.851,126.3015,125.0,107.0,135.0,23.39,Moderate Risk
5.9,2,1,71.48,111.7,93.75,76.61,91.82549999999999,111.71549999999999,111.0,110.0,134.0,37.54,Moderate Risk
5.9,2,2,74.86,109.45,92.21,75.04,80.58,109.44600000000001,110.0,111.0,134.0,38.69,Moderate Risk
5.9,2,3,73.48,109.72,93.38,76.48,84.2265,109.7265,110.0,111.0,133.0,38.65,Moderate Risk
5.9,2,4,72.12,109.33,91.64,75.74,86.7765,109.3185,109.0,110.0,134.0,39.51,Moderate Risk
5.9,5,1,66.24,94.63,80.85,75.435,76.5,94.6305,95.0,114.0,133.0,53.94,Moderate Risk
5.9,5,2,67.44,90.28,81.04,77.86,64.515,90.27,92.0,117.0,130.0,57.52,Moderate Risk
5.9,5,3,68.31,90.46,83.62,80.74,62.4495,90.44850000000001,93.0,118.0,129.0,56.83,Moderate Risk
5.9,5,4,64.62,96.64,81.0,75.355,84.50699999999999,96.645,97.0,113.0,133.0,51.8,Moderate Risk
5.9,10,1,64.18,85.73,71.34,69.965,64.0815,85.731,87.0,117.0,133.0,62.38,Moderate Risk
5.9,10,2,59.62,87.57,72.68,74.025,81.396,87.567,88.0,114.0,133.0,60.84,Moderate Risk
5.9,10,3,62.48,85.89,67.11,65.925,69.513,85.884,86.0,115.0,136.0,63.1,Moderate Risk
5.9,10,4,63.02,86.72,67.72,65.94,69.666,86.7255,87.0,115.0,136.0,62.11,Moderate Risk
5.9,15,1,59.22,79.27,67.13,71.84,64.515,79.2795,81.0,117.0,133.0,68.26,Moderate Risk
5.9,15,2,62.16,77.26,66.33,68.28,49.827,77.265,80.0,119.0,133.0,69.64,Moderate Risk
5.9,15,3,59.9,79.32,65.61,68.815,62.4495,79.3305,81.0,117.0,134.0,68.28,Moderate Risk
5.9,15,4,61.99,77.89,65.15,65.965,52.071,77.9025,79.0,119.0,133.0,70.62,Moderate Risk
5.9,30,1,54.6,68.39,54.85,60.53,51.433499999999995,68.391,70.0,119.0,135.0,79.49,Moderate Risk
5.9,30,2,57.07,76.03,59.87,64.435,63.597,76.04100000000001,77.0,117.0,136.0,72.29,Moderate Risk
5.9,30,3,58.45,70.04,59.4,62.455,42.2025,70.0485,72.0,120.0,133.0,77.67,Moderate Risk
5.9,30,4,56.52,71.79,55.56,58.22,57.655499999999996,71.7825,73.0,118.0,136.0,76.4,Moderate Risk
5.9,45,1,56.41,68.26,58.05,64.16,44.2935,68.2635,70.0,121.0,133.0,79.84,Moderate Risk
5.9,45,2,57.21,73.83,57.45,60.435,57.4005,73.82249999999999,75.0,118.0,136.0,74.44,Moderate Risk
5.9,45,3,55.06,67.0,56.67,64.055,45.466499999999996,67.014,69.0,120.0,133.0,80.61,Moderate Risk
5.9,45,4,55.76,70.64,50.93,52.65,71.14500000000001,70.635,71.0,117.0,138.0,78.32,Moderate Risk
5.9,60,1,50.59,64.55,55.71,71.015,55.1565,64.5405,66.0,120.0,132.0,83.55,Moderate Risk
5.9,60,2,52.92,64.86,54.07,62.88,46.9455,64.8465,66.0,121.0,133.0,83.75,Moderate Risk
5.9,60,3,51.69,68.23,55.19,66.355,61.8375,68.238,69.0,119.0,134.0,80.44,Moderate Risk
5.9,60,4,55.47,64.6,53.97,55.765,41.973,64.59150000000001,66.0,122.0,133.0,83.96,Moderate Risk
5.9,90,1,51.89,66.08,51.77,59.745,55.207499999999996,66.0705,67.0,118.0,135.0,82.26,Moderate Risk
5.9,90,2,56.25,65.7,52.12,50.87,52.7085,65.688,68.0,121.0,135.0,81.84,Moderate Risk
5.9,90,3,49.86,65.84,48.59,57.78,66.81,65.841,66.0,117.0,137.0,83.17,Moderate Risk
5.9,90,4,52.89,63.98,49.73,53.345,56.7885,63.9795,65.0,120.0,135.0,84.58,Moderate Risk
5.9,120,1,53.03,63.69,52.59,58.785,44.4465,63.673500000000004,65.0,121.0,134.0,84.75,Moderate Risk
5.9,120,2,52.56,65.81,50.12,55.35,60.792,65.8155,66.0,119.0,135.0,83.41,Moderate Risk
5.9,120,3,56.8,63.94,53.25,50.025,42.6105,63.92849999999999,66.0,123.0,133.0,84.18,Moderate Risk
5.9,120,4,53.57,66.3,50.94,54.87,59.058,66.3,68.0,119.0,136.0,81.49,Moderate Risk
5.9,180,1,50.92,60.05,48.15,53.005,50.541,60.052499999999995,61.0,121.0,134.0,88.67,Moderate Risk
5.9,180,2,50.81,60.48,47.99,53.225,52.683,60.486,61.0,121.0,135.0,88.7,Moderate Risk
5.9,180,3,53.62,60.27,49.72,48.915,44.676,60.282,62.0,122.0,134.0,87.89,Moderate Risk
5.9,180,4,48.53,64.41,50.54,63.785,62.8575,64.413,65.0,118.0,135.0,84.23,Moderate Risk
5.9,240,1,50.83,61.44,54.15,69.385,44.013,61.4295,63.0,122.0,131.0,86.89,Moderate Risk
5.9,240,2,53.82,60.86,46.67,44.89,59.4405,60.8685,62.0,122.0,136.0,87.95,Moderate Risk
5.9,240,3,52.68,64.18,47.88,51.165,64.77,64.1835,65.0,119.0,137.0,84.49,Moderate Risk
5.9,240,4,50.86,61.17,50.34,58.56,45.135,61.1745,62.0,121.0,133.0,87.67,Moderate Risk
5.9,300,1,50.7,59.59,46.54,50.435,55.845,59.5935,61.0,121.0,135.0,88.7,Moderate Risk
5.9,300,2,49.48,64.47,48.9,58.875,61.582499999999996,64.46400000000001,65.0,118.0,136.0,84.27,Moderate Risk
5.9,300,3,52.86,62.31,48.65,50.74,55.9215,62.322,63.0,121.0,135.0,86.74,Moderate Risk
5.9,300,4,50.34,58.73,50.45,60.395,36.414,58.7265,60.0,123.0,132.0,90.03,Moderate Risk
5.9,360,1,52.67,60.33,46.68,46.85,57.681000000000004,60.333,62.0,122.0,136.0,87.95,Moderate Risk
5.9,360,2,48.69,60.2,47.27,56.715,54.7485,60.2055,61.0,120.0,134.0,88.48,Moderate Risk
5.9,360,3,50.05,62.24,48.18,56.01,57.63,62.2455,63.0,120.0,135.0,86.54,Moderate Risk
5.9,360,4,51.87,61.86,46.96,50.115,61.4295,61.863,62.0,121.0,136.0,87.76,Moderate Risk
5.9,480,1,48.89,56.81,45.81,51.6,49.367999999999995,56.814,58.0,122.0,134.0,91.8,Moderate Risk
5.9,480,2,48.97,57.08,47.85,56.375,41.208,57.069,58.0,122.0,133.0,91.79,Moderate Risk
5.9,480,3,50.49,56.45,47.05,49.035,42.4575,56.457,58.0,123.0,133.0,91.99,Moderate Risk
5.9,480,4,49.86,58.99,45.91,50.94,56.559,59.007,59.0,121.0,135.0,90.66,Moderate Risk
6.0,0,1,91.75,151.6,132.25,80.3,100.67399999999999,151.5975,148.0,104.0,132.0,0.0,Moderate Risk
6.0,0,2,90.61,149.3,130.84,80.565,100.2405,149.3025,146.0,104.0,132.0,2.0,Moderate Risk
6.0,0,3,91.12,155.71,133.08,79.49,105.774,155.703,151.0,102.0,133.0,3.74,Moderate Risk
6.0,0,4,94.67,146.51,131.53,81.335,90.2445,146.523,145.0,107.0,130.0,4.69,Moderate Risk
6.0,1,1,78.6,123.53,105.59,78.025,92.74350000000001,123.522,123.0,108.0,133.0,25.34,Moderate Risk
6.0,1,2,80.42,126.38,101.87,74.0,92.71799999999999,126.378,125.0,106.0,137.0,23.62,Moderate Risk
6.0,1,3,76.75,123.39,103.48,77.195,96.39,123.3945,122.0,107.0,134.0,26.25,Moderate Risk
6.0,1,4,79.4,117.14,106.18,81.29,82.161,117.14699999999999,118.0,112.0,130.0,31.11,Moderate Risk
6.0,2,1,73.79,110.42,91.24,74.295,84.5835,110.41499999999999,110.0,110.0,135.0,38.59,Moderate Risk
6.0,2,2,74.63,111.53,94.88,76.46,84.37950000000001,111.537,112.0,111.0,133.0,36.69,Moderate Risk
6.0,2,3,74.38,108.0,92.93,76.55,79.3815,107.99249999999999,109.0,112.0,133.0,39.82,Moderate Risk
6.0,2,4,72.39,109.74,93.72,77.135,86.7765,109.7265,109.0,111.0,133.0,39.64,Moderate Risk
6.0,5,1,67.2,89.58,82.99,81.16,63.724500000000006,89.5815,92.0,118.0,129.0,57.8,Moderate Risk
6.0,5,2,66.52,94.34,76.84,71.125,75.1995,94.35,95.0,114.0,135.0,54.02,Moderate Risk
6.0,5,3,66.05,92.26,76.96,72.49,72.44550000000001,92.259,93.0,114.0,134.0,55.94,Moderate Risk
6.0,5,4,65.94,95.51,79.12,73.37,78.948,95.4975,96.0,113.0,134.0,52.81,Moderate Risk
6.0,10,1,60.81,84.27,69.93,71.665,70.99199999999999,84.2775,85.0,115.0,134.0,63.98,Moderate Risk
6.0,10,2,61.95,83.49,71.08,72.715,65.79,83.48700000000001,85.0,117.0,132.0,64.33,Moderate Risk
6.0,10,3,63.61,82.41,69.42,69.27,58.1655,82.416,84.0,118.0,133.0,65.52,Moderate Risk
6.0,10,4,62.37,81.39,70.7,73.14,59.619,81.396,83.0,118.0,132.0,66.49,Moderate Risk
6.0,15,1,60.97,79.38,64.94,66.475,59.134499999999996,79.3815,81.0,117.0,134.0,68.28,Moderate Risk
6.0,15,2,59.36,77.26,66.62,72.16,59.058,77.265,79.0,119.0,132.0,70.61,Moderate Risk
6.0,15,3,59.24,75.4,66.37,73.25,54.672000000000004,75.40350000000001,77.0,119.0,131.0,72.57,Moderate Risk
6.0,15,4,60.46,81.91,63.5,64.25,66.78450000000001,81.90599999999999,82.0,115.0,136.0,67.03,Moderate Risk
6.0,30,1,54.94,74.49,57.29,63.61,66.9375,74.4855,75.0,116.0,136.0,74.09,Moderate Risk
6.0,30,2,54.31,72.0,60.66,70.765,62.678999999999995,72.012,73.0,118.0,133.0,76.3,Moderate Risk
6.0,30,3,59.31,72.87,56.33,54.585,57.9105,72.879,74.0,119.0,136.0,75.61,Moderate Risk
6.0,30,4,55.32,70.42,56.43,62.195,54.672000000000004,70.431,72.0,118.0,134.0,77.3,Moderate Risk
